cve,rank,label
CVE-2015-5283,57,0.0
CVE-2015-5283,58,0.0
CVE-2015-5283,59,0.0
CVE-2015-5283,60,0.0
CVE-2015-5283,61,0.0
CVE-2015-5283,62,0.0
CVE-2015-5283,63,0.0
CVE-2015-5283,64,0.0
CVE-2015-5283,65,0.0
CVE-2015-5283,66,0.0
CVE-2015-5283,67,0.0
CVE-2015-5283,68,0.0
CVE-2015-5283,69,0.0
CVE-2015-5283,70,0.0
CVE-2015-5283,71,0.0
CVE-2015-5283,72,0.0
CVE-2015-5283,73,0.0
CVE-2015-5283,74,0.0
CVE-2015-5283,75,0.0
CVE-2015-5283,76,0.0
CVE-2015-5283,77,0.0
CVE-2015-5283,78,0.0
CVE-2015-5283,79,0.0
CVE-2015-5283,80,0.0
CVE-2015-5283,81,0.0
CVE-2015-5283,82,0.0
CVE-2015-5283,83,0.0
CVE-2015-5283,84,0.0
CVE-2015-5283,85,0.0
CVE-2015-5283,86,0.0
CVE-2015-5283,87,0.0
CVE-2015-5283,88,0.0
CVE-2015-5283,89,0.0
CVE-2015-5283,90,0.0
CVE-2015-5283,91,0.0
CVE-2015-5283,92,0.0
CVE-2015-5283,93,0.0
CVE-2015-5283,94,0.0
CVE-2015-5283,95,0.0
CVE-2015-5283,96,0.0
CVE-2015-5283,97,0.0
CVE-2015-5283,98,0.0
CVE-2015-5283,99,0.0
CVE-2015-5283,100,0.0
CVE-2015-5685,1,1.0
CVE-2015-5685,2,0.0
CVE-2015-5685,3,0.0
CVE-2015-5685,4,0.0
CVE-2015-5685,5,0.0
CVE-2015-5685,6,0.0
CVE-2015-5685,7,0.0
CVE-2015-5685,8,0.0
CVE-2015-5685,9,0.0
CVE-2015-5685,10,0.0
CVE-2015-5685,11,0.0
CVE-2015-5685,12,0.0
CVE-2015-5685,13,0.0
CVE-2015-5685,14,0.0
CVE-2015-5685,15,0.0
CVE-2015-5685,16,0.0
CVE-2015-5685,17,0.0
CVE-2015-5685,18,0.0
CVE-2015-5685,19,0.0
CVE-2015-5685,20,0.0
CVE-2015-5685,21,0.0
CVE-2015-5685,22,0.0
CVE-2015-5685,23,0.0
CVE-2015-5685,24,0.0
CVE-2015-5685,25,0.0
CVE-2015-5685,26,0.0
CVE-2015-5685,27,0.0
CVE-2015-5685,28,0.0
CVE-2015-5685,29,0.0
CVE-2015-5685,30,0.0
CVE-2015-5685,31,0.0
CVE-2015-5685,32,0.0
CVE-2015-5685,33,0.0
CVE-2015-5685,34,0.0
CVE-2015-5685,35,0.0
CVE-2015-5685,36,0.0
CVE-2015-5685,37,0.0
CVE-2015-5685,38,0.0
CVE-2015-5685,39,0.0
CVE-2015-5685,40,0.0
CVE-2015-5685,41,0.0
CVE-2015-5685,42,0.0
CVE-2015-5685,43,0.0
CVE-2015-5685,44,0.0
CVE-2015-5685,45,0.0
CVE-2015-5685,46,0.0
CVE-2015-5685,47,0.0
CVE-2015-5685,48,0.0
CVE-2015-5685,49,0.0
CVE-2015-5685,50,0.0
CVE-2015-5685,51,0.0
CVE-2015-5685,52,0.0
CVE-2015-5685,53,0.0
CVE-2015-5685,54,0.0
CVE-2015-5685,55,0.0
CVE-2015-5685,56,0.0
CVE-2015-5685,57,0.0
CVE-2015-5685,58,0.0
CVE-2015-5685,59,0.0
CVE-2015-5685,60,0.0
CVE-2015-5685,61,0.0
CVE-2015-5685,62,0.0
CVE-2015-5685,63,0.0
CVE-2015-5685,64,0.0
CVE-2015-5685,65,0.0
CVE-2015-5685,66,0.0
CVE-2015-5685,67,0.0
CVE-2015-5685,68,0.0
CVE-2015-5685,69,0.0
CVE-2015-5685,70,0.0
CVE-2015-5685,71,0.0
CVE-2015-5685,72,0.0
CVE-2015-5685,73,0.0
CVE-2015-5685,74,0.0
CVE-2015-5685,75,0.0
CVE-2015-5685,76,0.0
CVE-2015-5685,77,0.0
CVE-2015-5685,78,0.0
CVE-2015-5685,79,0.0
CVE-2015-5685,80,0.0
CVE-2015-5685,81,0.0
CVE-2015-5685,82,0.0
CVE-2015-5685,83,0.0
CVE-2015-5685,84,0.0
CVE-2015-5685,85,0.0
CVE-2015-5685,86,0.0
CVE-2015-5685,87,0.0
CVE-2015-5685,88,0.0
CVE-2015-5685,89,0.0
CVE-2015-5685,90,0.0
CVE-2015-5685,91,0.0
CVE-2015-5685,92,0.0
CVE-2015-5685,93,0.0
CVE-2015-5685,94,0.0
CVE-2015-5685,95,0.0
CVE-2015-5685,96,0.0
CVE-2015-5685,97,0.0
CVE-2015-5685,98,0.0
CVE-2015-5685,99,0.0
CVE-2015-5685,100,0.0
CVE-2015-6761,1,1.0
CVE-2015-6761,2,0.0
CVE-2015-6761,3,0.0
CVE-2015-6761,4,0.0
CVE-2015-6761,5,0.0
CVE-2015-6761,6,0.0
CVE-2015-6761,7,0.0
CVE-2015-6761,8,0.0
CVE-2015-6761,9,0.0
CVE-2015-6761,10,0.0
CVE-2015-6761,11,0.0
CVE-2015-6761,12,0.0
CVE-2015-6761,13,0.0
CVE-2015-6761,14,0.0
CVE-2015-6761,15,0.0
CVE-2015-6761,16,0.0
CVE-2015-6761,17,0.0
CVE-2015-6761,18,0.0
CVE-2015-6761,19,0.0
CVE-2015-6761,20,0.0
CVE-2015-6761,21,0.0
CVE-2015-6761,22,0.0
CVE-2015-6761,23,0.0
CVE-2015-6761,24,0.0
CVE-2015-6761,25,0.0
CVE-2015-6761,26,0.0
CVE-2015-6761,27,0.0
CVE-2015-6761,28,0.0
CVE-2015-6761,29,0.0
CVE-2015-6761,30,0.0
CVE-2015-6761,31,0.0
CVE-2015-6761,32,0.0
CVE-2015-6761,33,0.0
CVE-2015-6761,34,0.0
CVE-2015-6761,35,0.0
CVE-2015-6761,36,0.0
CVE-2015-6761,37,0.0
CVE-2015-6761,38,0.0
CVE-2015-6761,39,0.0
CVE-2015-6761,40,0.0
CVE-2015-6761,41,0.0
CVE-2015-6761,42,0.0
CVE-2015-6761,43,0.0
CVE-2015-6761,44,0.0
CVE-2015-6761,45,0.0
CVE-2015-6761,46,0.0
CVE-2015-6761,47,0.0
CVE-2015-6761,48,0.0
CVE-2015-6761,49,0.0
CVE-2015-6761,50,0.0
CVE-2015-6761,51,0.0
CVE-2015-6761,52,0.0
CVE-2015-6761,53,0.0
CVE-2015-6761,54,0.0
CVE-2015-6761,55,0.0
CVE-2015-6761,56,0.0
CVE-2015-6761,57,0.0
CVE-2015-6761,58,0.0
CVE-2015-6761,59,0.0
CVE-2015-6761,60,0.0
CVE-2015-6761,61,0.0
CVE-2015-6761,62,0.0
CVE-2015-6761,63,0.0
CVE-2015-6761,64,0.0
CVE-2015-6761,65,0.0
CVE-2015-6761,66,0.0
CVE-2015-6761,67,0.0
CVE-2015-6761,68,0.0
CVE-2015-6761,69,0.0
CVE-2015-6761,70,0.0
CVE-2015-6761,71,0.0
CVE-2015-6761,72,0.0
CVE-2015-6761,73,0.0
CVE-2015-6761,74,0.0
CVE-2015-6761,75,0.0
CVE-2015-6761,76,0.0
CVE-2015-6761,77,0.0
CVE-2015-6761,78,0.0
CVE-2015-6761,79,0.0
CVE-2015-6761,80,0.0
CVE-2015-6761,81,0.0
CVE-2015-6761,82,0.0
CVE-2015-6761,83,0.0
CVE-2015-6761,84,0.0
CVE-2015-6761,85,0.0
CVE-2015-6761,86,0.0
CVE-2015-6761,87,0.0
CVE-2015-6761,88,0.0
CVE-2015-6761,89,0.0
CVE-2015-6761,90,0.0
CVE-2015-6761,91,0.0
CVE-2015-6761,92,0.0
CVE-2015-6761,93,0.0
CVE-2015-6761,94,0.0
CVE-2015-6761,95,0.0
CVE-2015-6761,96,0.0
CVE-2015-6761,97,0.0
CVE-2015-6761,98,0.0
CVE-2015-6761,99,0.0
CVE-2015-6761,100,0.0
CVE-2015-7515,1,1.0
CVE-2015-7515,2,0.0
CVE-2015-7515,3,0.0
CVE-2015-7515,4,0.0
CVE-2015-7515,5,0.0
CVE-2015-7515,6,0.0
CVE-2015-7515,7,0.0
CVE-2015-7515,8,0.0
CVE-2015-7515,9,0.0
CVE-2015-7515,10,0.0
CVE-2015-7515,11,0.0
CVE-2015-7515,12,0.0
CVE-2015-7515,13,0.0
CVE-2015-7515,14,0.0
CVE-2015-7515,15,0.0
CVE-2015-7515,16,0.0
CVE-2015-7515,17,0.0
CVE-2015-7515,18,0.0
CVE-2015-7515,19,0.0
CVE-2015-7515,20,0.0
CVE-2015-7515,21,0.0
CVE-2015-7515,22,0.0
CVE-2015-7515,23,0.0
CVE-2015-7515,24,0.0
CVE-2015-7515,25,0.0
CVE-2015-7515,26,0.0
CVE-2015-7515,27,0.0
CVE-2015-7515,28,0.0
CVE-2015-7515,29,0.0
CVE-2015-7515,30,0.0
CVE-2015-7515,31,0.0
CVE-2015-7515,32,0.0
CVE-2015-7515,33,0.0
CVE-2015-7515,34,0.0
CVE-2015-7515,35,0.0
CVE-2015-7515,36,0.0
CVE-2015-7515,37,0.0
CVE-2015-7515,38,0.0
CVE-2015-7515,39,0.0
CVE-2015-7515,40,0.0
CVE-2015-7515,41,0.0
CVE-2015-7515,42,0.0
CVE-2015-7515,43,0.0
CVE-2015-7515,44,0.0
CVE-2015-7515,45,0.0
CVE-2015-7515,46,0.0
CVE-2015-7515,47,0.0
CVE-2015-7515,48,0.0
CVE-2015-7515,49,0.0
CVE-2015-7515,50,0.0
CVE-2015-7515,51,0.0
CVE-2015-7515,52,0.0
CVE-2015-7515,53,0.0
CVE-2015-7515,54,0.0
CVE-2015-7515,55,0.0
CVE-2015-7515,56,0.0
CVE-2015-7515,57,0.0
CVE-2015-7515,58,0.0
CVE-2015-7515,59,0.0
CVE-2015-7515,60,0.0
CVE-2015-7515,61,0.0
CVE-2015-7515,62,0.0
CVE-2015-7515,63,0.0
CVE-2015-7515,64,0.0
CVE-2015-7515,65,0.0
CVE-2015-7515,66,0.0
CVE-2015-7515,67,0.0
CVE-2015-7515,68,0.0
CVE-2015-7515,69,0.0
CVE-2015-7515,70,0.0
CVE-2015-7515,71,0.0
CVE-2015-7515,72,0.0
CVE-2015-7515,73,0.0
CVE-2015-7515,74,0.0
CVE-2015-7515,75,0.0
CVE-2015-7515,76,0.0
CVE-2015-7515,77,0.0
CVE-2015-7515,78,0.0
CVE-2015-7515,79,0.0
CVE-2015-7515,80,0.0
CVE-2015-7515,81,0.0
CVE-2015-7515,82,0.0
CVE-2015-7515,83,0.0
CVE-2015-7515,84,0.0
CVE-2015-7515,85,0.0
CVE-2015-7515,86,0.0
CVE-2015-7515,87,0.0
CVE-2015-7515,88,0.0
CVE-2015-7515,89,0.0
CVE-2015-7515,90,0.0
CVE-2015-7515,91,0.0
CVE-2015-7515,92,0.0
CVE-2015-7515,93,0.0
CVE-2015-7515,94,0.0
CVE-2015-7515,95,0.0
CVE-2015-7515,96,0.0
CVE-2015-7515,97,0.0
CVE-2015-7515,98,0.0
CVE-2015-7515,99,0.0
CVE-2015-7515,100,0.0
CVE-2015-7519,1,1.0
CVE-2015-7519,2,0.0
CVE-2015-7519,3,0.0
CVE-2015-7519,4,0.0
CVE-2015-7519,5,0.0
CVE-2015-7519,6,0.0
CVE-2015-7519,7,0.0
CVE-2015-7519,8,0.0
CVE-2015-7519,9,0.0
CVE-2015-7519,10,0.0
CVE-2015-7519,11,0.0
CVE-2015-7519,12,0.0
CVE-2015-7519,13,0.0
CVE-2015-7519,14,0.0
CVE-2015-7519,15,0.0
CVE-2015-7519,16,0.0
CVE-2015-7519,17,0.0
CVE-2015-7519,18,0.0
CVE-2015-7519,19,0.0
CVE-2015-7519,20,0.0
CVE-2015-7519,21,0.0
CVE-2015-7519,22,0.0
CVE-2015-7519,23,0.0
CVE-2015-7519,24,0.0
CVE-2015-7519,25,0.0
CVE-2015-7519,26,0.0
CVE-2015-7519,27,0.0
CVE-2015-7519,28,0.0
CVE-2015-7519,29,0.0
CVE-2015-7519,30,0.0
CVE-2015-7519,31,0.0
CVE-2015-7519,32,0.0
CVE-2015-7519,33,0.0
CVE-2015-7519,34,0.0
CVE-2015-7519,35,0.0
CVE-2015-7519,36,0.0
CVE-2015-7519,37,0.0
CVE-2015-7519,38,0.0
CVE-2015-7519,39,0.0
CVE-2015-7519,40,0.0
CVE-2015-7519,41,0.0
CVE-2015-7519,42,0.0
CVE-2015-7519,43,0.0
CVE-2015-7519,44,0.0
CVE-2015-7519,45,0.0
CVE-2015-7519,46,0.0
CVE-2015-7519,47,0.0
CVE-2015-7519,48,0.0
CVE-2015-7519,49,0.0
CVE-2015-7519,50,0.0
CVE-2015-7519,51,0.0
CVE-2015-7519,52,0.0
CVE-2015-7519,53,0.0
CVE-2015-7519,54,0.0
CVE-2015-7519,55,0.0
CVE-2015-7519,56,0.0
CVE-2015-7519,57,0.0
CVE-2015-7519,58,0.0
CVE-2015-7519,59,0.0
CVE-2015-7519,60,0.0
CVE-2015-7519,61,0.0
CVE-2015-7519,62,0.0
CVE-2015-7519,63,0.0
CVE-2015-7519,64,0.0
CVE-2015-7519,65,0.0
CVE-2015-7519,66,0.0
CVE-2015-7519,67,0.0
CVE-2015-7519,68,0.0
CVE-2015-7519,69,0.0
CVE-2015-7519,70,0.0
CVE-2015-7519,71,0.0
CVE-2015-7519,72,0.0
CVE-2015-7519,73,0.0
CVE-2015-7519,74,0.0
CVE-2015-7519,75,0.0
CVE-2015-7519,76,0.0
CVE-2015-7519,77,0.0
CVE-2015-7519,78,0.0
CVE-2015-7519,79,0.0
CVE-2015-7519,80,0.0
CVE-2015-7519,81,0.0
CVE-2015-7519,82,0.0
CVE-2015-7519,83,0.0
CVE-2015-7519,84,0.0
CVE-2015-7519,85,0.0
CVE-2015-7519,86,0.0
CVE-2015-7519,87,0.0
CVE-2015-7519,88,0.0
CVE-2015-7519,89,0.0
CVE-2015-7519,90,0.0
CVE-2015-7519,91,0.0
CVE-2015-7519,92,0.0
CVE-2015-7519,93,0.0
CVE-2015-7519,94,0.0
CVE-2015-7519,95,0.0
CVE-2015-7519,96,0.0
CVE-2015-7519,97,0.0
CVE-2015-7519,98,0.0
CVE-2015-7519,99,0.0
CVE-2015-7519,100,0.0
CVE-2015-7551,1,1.0
CVE-2015-7551,2,0.0
CVE-2015-7551,3,0.0
CVE-2015-7551,4,0.0
CVE-2015-7551,5,0.0
CVE-2015-7551,6,0.0
CVE-2015-7551,7,0.0
CVE-2015-7551,8,0.0
CVE-2015-7551,9,0.0
CVE-2015-7551,10,0.0
CVE-2015-7551,11,0.0
CVE-2015-7551,12,0.0
CVE-2015-7551,13,0.0
CVE-2015-7551,14,0.0
CVE-2015-7551,15,0.0
CVE-2015-7551,16,0.0
CVE-2015-7551,17,0.0
CVE-2015-7551,18,0.0
CVE-2015-7551,19,0.0
CVE-2015-7551,20,0.0
CVE-2015-7551,21,0.0
CVE-2015-7551,22,0.0
CVE-2015-7551,23,0.0
CVE-2015-7551,24,0.0
CVE-2015-7551,25,0.0
CVE-2015-7551,26,0.0
CVE-2015-7551,27,0.0
CVE-2015-7551,28,0.0
CVE-2015-7551,29,0.0
CVE-2015-7551,30,0.0
CVE-2015-7551,31,0.0
CVE-2015-7551,32,0.0
CVE-2015-7551,33,0.0
CVE-2015-7551,34,0.0
CVE-2015-7551,35,0.0
CVE-2015-7551,36,0.0
CVE-2015-7551,37,0.0
CVE-2015-7551,38,0.0
CVE-2015-7551,39,0.0
CVE-2015-7551,40,0.0
CVE-2015-7551,41,0.0
CVE-2015-7551,42,0.0
CVE-2015-7551,43,0.0
CVE-2015-7551,44,0.0
CVE-2015-7551,45,0.0
CVE-2015-7551,46,0.0
CVE-2015-7551,47,0.0
CVE-2015-7551,48,0.0
CVE-2015-7551,49,0.0
CVE-2015-7551,50,0.0
CVE-2015-7551,51,0.0
CVE-2015-7551,52,0.0
CVE-2015-7551,53,0.0
CVE-2015-7551,54,0.0
CVE-2015-7551,55,0.0
CVE-2015-7551,56,0.0
CVE-2015-7551,57,0.0
CVE-2015-7551,58,0.0
CVE-2015-7551,59,0.0
CVE-2015-7551,60,0.0
CVE-2015-7551,61,0.0
CVE-2015-7551,62,0.0
CVE-2015-7551,63,0.0
CVE-2015-7551,64,0.0
CVE-2015-7551,65,0.0
CVE-2015-7551,66,0.0
CVE-2015-7551,67,0.0
CVE-2015-7551,68,0.0
CVE-2015-7551,69,0.0
CVE-2015-7551,70,0.0
CVE-2015-7551,71,0.0
CVE-2015-7551,72,0.0
CVE-2015-7551,73,0.0
CVE-2015-7551,74,0.0
CVE-2015-7551,75,0.0
CVE-2015-7551,76,0.0
CVE-2015-7551,77,0.0
CVE-2015-7551,78,0.0
CVE-2015-7551,79,0.0
CVE-2015-7551,80,0.0
CVE-2015-7551,81,0.0
CVE-2015-7551,82,0.0
CVE-2015-7551,83,0.0
CVE-2015-7551,84,0.0
CVE-2015-7551,85,0.0
CVE-2015-7551,86,0.0
CVE-2015-7551,87,0.0
CVE-2015-7551,88,0.0
CVE-2015-7551,89,0.0
CVE-2015-7551,90,0.0
CVE-2015-7551,91,0.0
CVE-2015-7551,92,0.0
CVE-2015-7551,93,0.0
CVE-2015-7551,94,0.0
CVE-2015-7551,95,0.0
CVE-2015-7551,96,0.0
CVE-2015-7551,97,0.0
CVE-2015-7551,98,0.0
CVE-2015-7551,99,0.0
CVE-2015-7551,100,0.0
CVE-2015-7872,1,1.0
CVE-2015-7872,2,0.0
CVE-2015-7872,3,0.0
CVE-2015-7872,4,0.0
CVE-2015-7872,5,0.0
CVE-2015-7872,6,0.0
CVE-2015-7872,7,0.0
CVE-2015-7872,8,0.0
CVE-2015-7872,9,0.0
CVE-2015-7872,10,0.0
CVE-2015-7872,11,0.0
CVE-2015-7872,12,0.0
CVE-2015-7872,13,0.0
CVE-2015-7872,14,0.0
CVE-2015-7872,15,0.0
CVE-2015-7872,16,0.0
CVE-2015-7872,17,0.0
CVE-2015-7872,18,0.0
CVE-2015-7872,19,0.0
CVE-2015-7872,20,0.0
CVE-2015-7872,21,0.0
CVE-2015-7872,22,0.0
CVE-2015-7872,23,0.0
CVE-2015-7872,24,0.0
CVE-2015-7872,25,0.0
CVE-2015-7872,26,0.0
CVE-2015-7872,27,0.0
CVE-2015-7872,28,0.0
CVE-2015-7872,29,0.0
CVE-2015-7872,30,0.0
CVE-2015-7872,31,0.0
CVE-2015-7872,32,0.0
CVE-2015-7872,33,0.0
CVE-2015-7872,34,0.0
CVE-2015-7872,35,0.0
CVE-2015-7872,36,0.0
CVE-2015-7872,37,0.0
CVE-2015-7872,38,0.0
CVE-2015-7872,39,0.0
CVE-2015-7872,40,0.0
CVE-2015-7872,41,0.0
CVE-2015-7872,42,0.0
CVE-2015-7872,43,0.0
CVE-2015-7872,44,0.0
CVE-2015-7872,45,0.0
CVE-2015-7872,46,0.0
CVE-2015-7872,47,0.0
CVE-2015-7872,48,0.0
CVE-2015-7872,49,0.0
CVE-2015-7872,50,0.0
CVE-2015-7872,51,0.0
CVE-2015-7872,52,0.0
CVE-2015-7872,53,0.0
CVE-2015-7872,54,0.0
CVE-2015-7872,55,0.0
CVE-2015-7872,56,0.0
CVE-2015-7872,57,0.0
CVE-2015-7872,58,0.0
CVE-2015-7872,59,0.0
CVE-2015-7872,60,0.0
CVE-2015-7872,61,0.0
CVE-2015-7872,62,0.0
CVE-2015-7872,63,0.0
CVE-2015-7872,64,0.0
CVE-2015-7872,65,0.0
CVE-2015-7872,66,0.0
CVE-2015-7872,67,0.0
CVE-2015-7872,68,0.0
CVE-2015-7872,69,0.0
CVE-2015-7872,70,0.0
CVE-2015-7872,71,0.0
CVE-2015-7872,72,0.0
CVE-2015-7872,73,0.0
CVE-2015-7872,74,0.0
CVE-2015-7872,75,0.0
CVE-2015-7872,76,0.0
CVE-2015-7872,77,0.0
CVE-2015-7872,78,0.0
CVE-2015-7872,79,0.0
CVE-2015-7872,80,0.0
CVE-2015-7872,81,0.0
CVE-2015-7872,82,0.0
CVE-2015-7872,83,0.0
CVE-2015-7872,84,0.0
CVE-2015-7872,85,0.0
CVE-2015-7872,86,0.0
CVE-2015-7872,87,0.0
CVE-2015-7872,88,0.0
CVE-2015-7872,89,0.0
CVE-2015-7872,90,0.0
CVE-2015-7872,91,0.0
CVE-2015-7872,92,0.0
CVE-2015-7872,93,0.0
CVE-2015-7872,94,0.0
CVE-2015-7872,95,0.0
CVE-2015-7872,96,0.0
CVE-2015-7872,97,0.0
CVE-2015-7872,98,0.0
CVE-2015-7872,99,0.0
CVE-2015-7872,100,0.0
CVE-2015-7885,1,1.0
CVE-2015-7885,2,0.0
CVE-2015-7885,3,0.0
CVE-2015-7885,4,0.0
CVE-2015-7885,5,0.0
CVE-2015-7885,6,0.0
CVE-2015-7885,7,0.0
CVE-2015-7885,8,0.0
CVE-2015-7885,9,0.0
CVE-2015-7885,10,0.0
CVE-2015-7885,11,0.0
CVE-2015-7885,12,0.0
CVE-2015-7885,13,0.0
CVE-2015-7885,14,0.0
CVE-2015-7885,15,0.0
CVE-2015-7885,16,0.0
CVE-2015-7885,17,0.0
CVE-2015-7885,18,0.0
CVE-2015-7885,19,0.0
CVE-2015-7885,20,0.0
CVE-2015-7885,21,0.0
CVE-2015-7885,22,0.0
CVE-2015-7885,23,0.0
CVE-2015-7885,24,0.0
CVE-2015-7885,25,0.0
CVE-2015-7885,26,0.0
CVE-2015-7885,27,0.0
CVE-2015-7885,28,0.0
CVE-2015-7885,29,0.0
CVE-2015-7885,30,0.0
CVE-2015-7885,31,0.0
CVE-2015-7885,32,0.0
CVE-2015-7885,33,0.0
CVE-2015-7885,34,0.0
CVE-2015-7885,35,0.0
CVE-2015-7885,36,0.0
CVE-2015-7885,37,0.0
CVE-2015-7885,38,0.0
CVE-2015-7885,39,0.0
CVE-2015-7885,40,0.0
CVE-2015-7885,41,0.0
CVE-2015-7885,42,0.0
CVE-2015-7885,43,0.0
CVE-2015-7885,44,0.0
CVE-2015-7885,45,0.0
CVE-2015-7885,46,0.0
CVE-2015-7885,47,0.0
CVE-2015-7885,48,0.0
CVE-2015-7885,49,0.0
CVE-2015-7885,50,0.0
CVE-2015-7885,51,0.0
CVE-2015-7885,52,0.0
CVE-2015-7885,53,0.0
CVE-2015-7885,54,0.0
CVE-2015-7885,55,0.0
CVE-2015-7885,56,0.0
CVE-2015-7885,57,0.0
CVE-2015-7885,58,0.0
CVE-2015-7885,59,0.0
CVE-2015-7885,60,0.0
CVE-2015-7885,61,0.0
CVE-2015-7885,62,0.0
CVE-2015-7885,63,0.0
CVE-2015-7885,64,0.0
CVE-2015-7885,65,0.0
CVE-2015-7885,66,0.0
CVE-2015-7885,67,0.0
CVE-2015-7885,68,0.0
CVE-2015-7885,69,0.0
CVE-2015-7885,70,0.0
CVE-2015-7885,71,0.0
CVE-2015-7885,72,0.0
CVE-2015-7885,73,0.0
CVE-2015-7885,74,0.0
CVE-2015-7885,75,0.0
CVE-2015-7885,76,0.0
CVE-2015-7885,77,0.0
CVE-2015-7885,78,0.0
CVE-2015-7885,79,0.0
CVE-2015-7885,80,0.0
CVE-2015-7885,81,0.0
CVE-2015-7885,82,0.0
CVE-2015-7885,83,0.0
CVE-2015-7885,84,0.0
CVE-2015-7885,85,0.0
CVE-2015-7885,86,0.0
CVE-2015-7885,87,0.0
CVE-2015-7885,88,0.0
CVE-2015-7885,89,0.0
CVE-2015-7885,90,0.0
CVE-2015-7885,91,0.0
CVE-2015-7885,92,0.0
CVE-2015-7885,93,0.0
CVE-2015-7885,94,0.0
CVE-2015-7885,95,0.0
CVE-2015-7885,96,0.0
CVE-2015-7885,97,0.0
CVE-2015-7885,98,0.0
CVE-2015-7885,99,0.0
CVE-2015-7885,100,0.0
CVE-2015-8011,1,1.0
CVE-2015-8011,2,0.0
CVE-2015-8011,3,0.0
CVE-2015-8011,4,0.0
CVE-2015-8011,5,0.0
CVE-2015-8011,6,0.0
CVE-2015-8011,7,0.0
CVE-2015-8011,8,0.0
CVE-2015-8011,9,0.0
CVE-2015-8011,10,0.0
CVE-2015-8011,11,0.0
CVE-2015-8011,12,0.0
CVE-2015-8011,13,0.0
CVE-2015-8011,14,0.0
CVE-2015-8011,15,0.0
CVE-2015-8011,16,0.0
CVE-2015-8011,17,0.0
CVE-2015-8011,18,0.0
CVE-2015-8011,19,0.0
CVE-2015-8011,20,0.0
CVE-2015-8011,21,0.0
CVE-2015-8011,22,0.0
CVE-2015-8011,23,0.0
CVE-2015-8011,24,0.0
CVE-2015-8011,25,0.0
CVE-2015-8011,26,0.0
CVE-2015-8011,27,0.0
CVE-2015-8011,28,0.0
CVE-2015-8011,29,0.0
CVE-2015-8011,30,0.0
CVE-2015-8011,31,0.0
CVE-2015-8011,32,0.0
CVE-2015-8011,33,0.0
CVE-2015-8011,34,0.0
CVE-2015-8011,35,0.0
CVE-2015-8011,36,0.0
CVE-2015-8011,37,0.0
CVE-2015-8011,38,0.0
CVE-2015-8011,39,0.0
CVE-2015-8011,40,0.0
CVE-2015-8011,41,0.0
CVE-2015-8011,42,0.0
CVE-2015-8011,43,0.0
CVE-2015-8011,44,0.0
CVE-2015-8011,45,0.0
CVE-2015-8011,46,0.0
CVE-2015-8011,47,0.0
CVE-2015-8011,48,0.0
CVE-2015-8011,49,0.0
CVE-2015-8011,50,0.0
CVE-2015-8011,51,0.0
CVE-2015-8011,52,0.0
CVE-2015-8011,53,0.0
CVE-2015-8011,54,0.0
CVE-2015-8011,55,0.0
CVE-2015-8011,56,0.0
CVE-2015-8011,57,0.0
CVE-2015-8011,58,0.0
CVE-2015-8011,59,0.0
CVE-2015-8011,60,0.0
CVE-2015-8011,61,0.0
CVE-2015-8011,62,0.0
CVE-2015-8011,63,0.0
CVE-2015-8011,64,0.0
CVE-2015-8011,65,0.0
CVE-2015-8011,66,0.0
CVE-2015-8011,67,0.0
CVE-2015-8011,68,0.0
CVE-2015-8011,69,0.0
CVE-2015-8011,70,0.0
CVE-2015-8011,71,0.0
CVE-2015-8011,72,0.0
CVE-2015-8011,73,0.0
CVE-2015-8011,74,0.0
CVE-2015-8011,75,0.0
CVE-2015-8011,76,0.0
CVE-2015-8011,77,0.0
CVE-2015-8011,78,0.0
CVE-2015-8011,79,0.0
CVE-2015-8011,80,0.0
CVE-2015-8011,81,0.0
CVE-2015-8011,82,0.0
CVE-2015-8011,83,0.0
CVE-2015-8011,84,0.0
CVE-2015-8011,85,0.0
CVE-2015-8011,86,0.0
CVE-2015-8011,87,0.0
CVE-2015-8011,88,0.0
CVE-2015-8011,89,0.0
CVE-2015-8011,90,0.0
CVE-2015-8011,91,0.0
CVE-2015-8011,92,0.0
CVE-2015-8011,93,0.0
CVE-2015-8011,94,0.0
CVE-2015-8011,95,0.0
CVE-2015-8011,96,0.0
CVE-2015-8011,97,0.0
CVE-2015-8011,98,0.0
CVE-2015-8011,99,0.0
CVE-2015-8011,100,0.0
CVE-2015-8104,1,1.0
CVE-2015-8104,2,0.0
CVE-2015-8104,3,0.0
CVE-2015-8104,4,0.0
CVE-2015-8104,5,0.0
CVE-2015-8104,6,0.0
CVE-2015-8104,7,0.0
CVE-2015-8104,8,0.0
CVE-2015-8104,9,0.0
CVE-2015-8104,10,0.0
CVE-2015-8104,11,0.0
CVE-2015-8104,12,0.0
CVE-2015-8104,13,0.0
CVE-2015-8104,14,0.0
CVE-2015-8104,15,0.0
CVE-2015-8104,16,0.0
CVE-2015-8104,17,0.0
CVE-2015-8104,18,0.0
CVE-2015-8104,19,0.0
CVE-2015-8104,20,0.0
CVE-2015-8104,21,0.0
CVE-2015-8104,22,0.0
CVE-2015-8104,23,0.0
CVE-2015-8104,24,0.0
CVE-2015-8104,25,0.0
CVE-2015-8104,26,0.0
CVE-2015-8104,27,0.0
CVE-2015-8104,28,0.0
CVE-2015-8104,29,0.0
CVE-2015-8104,30,0.0
